year,flat_type,resale_price
2016-03,3 ROOM,275000
2016-03,3 ROOM,277000
2016-03,3 ROOM,280000
2016-03,3 ROOM,280000
2016-03,3 ROOM,285000
2016-03,3 ROOM,288000
2016-03,3 ROOM,288000
2016-03,3 ROOM,288000
2016-03,3 ROOM,290000
2016-03,3 ROOM,290000
2016-03,3 ROOM,290000
2016-03,3 ROOM,291000
2016-03,3 ROOM,295000
2016-03,3 ROOM,295000
2016-03,3 ROOM,310000
2016-03,3 ROOM,312000
2016-03,3 ROOM,328000
2016-03,3 ROOM,330000
2016-03,4 ROOM,315000
2016-03,4 ROOM,320000
2016-03,4 ROOM,320000
2016-03,4 ROOM,335000
2016-03,4 ROOM,345000
2016-03,4 ROOM,355000
2016-03,4 ROOM,358000
2016-03,4 ROOM,380000
2016-03,4 ROOM,385000
2016-03,4 ROOM,390000
2016-03,4 ROOM,395000
2016-03,4 ROOM,396000
2016-03,4 ROOM,400000
2016-03,4 ROOM,400888
2016-03,4 ROOM,405000
2016-03,4 ROOM,413000
2016-03,4 ROOM,420000
2016-03,4 ROOM,435000
2016-03,4 ROOM,440000
2016-03,4 ROOM,460000
2016-03,5 ROOM,500000
2016-03,5 ROOM,505000
2016-03,5 ROOM,523000
2016-03,5 ROOM,550000
2016-03,5 ROOM,560000
2016-03,5 ROOM,570000
2016-03,5 ROOM,575000
2016-03,5 ROOM,590000
2016-03,5 ROOM,610000
2016-03,5 ROOM,727000
2016-03,EXECUTIVE,630000
2016-03,EXECUTIVE,635000
2016-03,EXECUTIVE,638000
2016-03,EXECUTIVE,645000
2016-03,2 ROOM,215000
2016-03,2 ROOM,255000
2016-03,2 ROOM,456888
2016-03,3 ROOM,280000
2016-03,3 ROOM,290000
2016-03,3 ROOM,300000
2016-03,3 ROOM,310000
2016-03,3 ROOM,310000
2016-03,3 ROOM,320000
2016-03,3 ROOM,325000
2016-03,3 ROOM,325000
2016-03,3 ROOM,325000
2016-03,3 ROOM,330000
2016-03,3 ROOM,336000
2016-03,3 ROOM,338000
2016-03,3 ROOM,340000
2016-03,3 ROOM,365000
2016-03,3 ROOM,365000
2016-03,3 ROOM,368000
2016-03,3 ROOM,370000
2016-03,3 ROOM,370000
2016-03,3 ROOM,380000
2016-03,3 ROOM,385000
2016-03,3 ROOM,388000
2016-03,3 ROOM,400000
2016-03,3 ROOM,410000
2016-03,3 ROOM,413000
2016-03,3 ROOM,415000
2016-03,3 ROOM,438000
2016-03,3 ROOM,515000
2016-03,3 ROOM,608000
2016-03,4 ROOM,436000
2016-03,4 ROOM,465000
2016-03,4 ROOM,511000
2016-03,4 ROOM,515000
2016-03,4 ROOM,528000
2016-03,4 ROOM,548000
2016-03,4 ROOM,550000
2016-03,4 ROOM,565000
2016-03,4 ROOM,568000
2016-03,4 ROOM,570000
2016-03,4 ROOM,575000
2016-03,4 ROOM,590000
2016-03,4 ROOM,600000
2016-03,4 ROOM,610000
2016-03,4 ROOM,610000
2016-03,4 ROOM,625000
2016-03,4 ROOM,653000
2016-03,4 ROOM,685000
2016-03,4 ROOM,690000
2016-03,4 ROOM,700000
2016-03,4 ROOM,718000
2016-03,4 ROOM,760000
2016-03,4 ROOM,780000
2016-03,4 ROOM,785000
2016-03,4 ROOM,790000
2016-03,4 ROOM,800000
2016-03,5 ROOM,650000
2016-03,5 ROOM,708000
2016-03,5 ROOM,710000
2016-03,5 ROOM,715000
2016-03,5 ROOM,750000
2016-03,5 ROOM,775000
2016-03,5 ROOM,780000
2016-03,5 ROOM,780000
2016-03,5 ROOM,850000
2016-03,3 ROOM,268000
2016-03,3 ROOM,275000
2016-03,3 ROOM,280000
2016-03,3 ROOM,282000
2016-03,3 ROOM,285000
2016-03,3 ROOM,285000
2016-03,3 ROOM,288000
2016-03,3 ROOM,296000
2016-03,3 ROOM,298880
2016-03,3 ROOM,299000
2016-03,3 ROOM,300000
2016-03,3 ROOM,300000
2016-03,3 ROOM,310000
2016-03,3 ROOM,312000
2016-03,4 ROOM,310000
2016-03,4 ROOM,320000
2016-03,4 ROOM,320000
2016-03,4 ROOM,321800
2016-03,4 ROOM,327000
2016-03,4 ROOM,330000
2016-03,4 ROOM,330000
2016-03,4 ROOM,335000
2016-03,4 ROOM,345000
2016-03,4 ROOM,345000
2016-03,4 ROOM,355000
2016-03,4 ROOM,355000
2016-03,4 ROOM,358100
2016-03,4 ROOM,360000
2016-03,4 ROOM,365000
2016-03,4 ROOM,368000
2016-03,4 ROOM,370000
2016-03,4 ROOM,370000
2016-03,4 ROOM,371000
2016-03,4 ROOM,372000
2016-03,4 ROOM,372888
2016-03,4 ROOM,378000
2016-03,4 ROOM,400000
2016-03,4 ROOM,401000
2016-03,4 ROOM,405000
2016-03,4 ROOM,406000
2016-03,4 ROOM,420000
2016-03,4 ROOM,420000
2016-03,4 ROOM,457000
2016-03,4 ROOM,465000
2016-03,4 ROOM,468000
2016-03,4 ROOM,480000
2016-03,4 ROOM,490000
2016-03,4 ROOM,495000
2016-03,4 ROOM,500000
2016-03,4 ROOM,540000
2016-03,5 ROOM,375000
2016-03,5 ROOM,385000
2016-03,5 ROOM,388000
2016-03,5 ROOM,400000
2016-03,5 ROOM,400000
2016-03,5 ROOM,411000
2016-03,5 ROOM,425000
2016-03,5 ROOM,430000
2016-03,5 ROOM,438000
2016-03,5 ROOM,438000
2016-03,5 ROOM,438888
2016-03,5 ROOM,455000
2016-03,5 ROOM,460000
2016-03,5 ROOM,465000
2016-03,5 ROOM,475000
2016-03,5 ROOM,510000
2016-03,5 ROOM,545000
2016-03,5 ROOM,575000
2016-03,5 ROOM,595000
2016-03,5 ROOM,602888
2016-03,5 ROOM,615000
2016-03,EXECUTIVE,430000
2016-03,EXECUTIVE,528000
2016-03,EXECUTIVE,537000
2016-03,EXECUTIVE,550000
2016-03,EXECUTIVE,566888
2016-03,EXECUTIVE,590000
2016-03,EXECUTIVE,600000
2016-03,EXECUTIVE,678000
2016-03,EXECUTIVE,715000
2016-03,4 ROOM,518000
2016-03,4 ROOM,725000
2016-03,5 ROOM,823000
2016-03,EXECUTIVE,900000
2016-03,2 ROOM,270000
2016-03,3 ROOM,373000
2016-03,3 ROOM,385000
2016-03,3 ROOM,408888
2016-03,3 ROOM,410000
2016-03,3 ROOM,415000
2016-03,3 ROOM,440000
2016-03,3 ROOM,450000
2016-03,3 ROOM,450000
2016-03,3 ROOM,510000
2016-03,3 ROOM,520000
2016-03,3 ROOM,580000
2016-03,4 ROOM,525000
2016-03,4 ROOM,663888
2016-03,4 ROOM,668000
2016-03,4 ROOM,670000
2016-03,4 ROOM,860000
2016-03,4 ROOM,888000
2016-03,4 ROOM,900000
2016-03,4 ROOM,950000
2016-03,5 ROOM,900000
2016-03,5 ROOM,930000
2016-03,5 ROOM,1050000
2016-03,2 ROOM,245000
2016-03,3 ROOM,290000
2016-03,3 ROOM,301000
2016-03,3 ROOM,318000
2016-03,4 ROOM,300000
2016-03,4 ROOM,310000
2016-03,4 ROOM,310000
2016-03,4 ROOM,317188
2016-03,4 ROOM,322000
2016-03,4 ROOM,323000
2016-03,4 ROOM,324000
2016-03,4 ROOM,326000
2016-03,4 ROOM,330000
2016-03,4 ROOM,330000
2016-03,4 ROOM,330000
2016-03,4 ROOM,330000
2016-03,4 ROOM,335000
2016-03,4 ROOM,336000
2016-03,4 ROOM,340000
2016-03,4 ROOM,340000
2016-03,4 ROOM,345000
2016-03,4 ROOM,345000
2016-03,4 ROOM,345888
2016-03,4 ROOM,348000
2016-03,4 ROOM,350000
2016-03,4 ROOM,350000
2016-03,4 ROOM,350000
2016-03,4 ROOM,350000
2016-03,4 ROOM,350000
2016-03,4 ROOM,355888
2016-03,4 ROOM,357000
2016-03,4 ROOM,357800
2016-03,4 ROOM,360000
2016-03,4 ROOM,360000
2016-03,4 ROOM,365000
2016-03,4 ROOM,365000
2016-03,4 ROOM,366000
2016-03,4 ROOM,370000
2016-03,4 ROOM,373000
2016-03,4 ROOM,373888
2016-03,4 ROOM,375000
2016-03,4 ROOM,383000
2016-03,4 ROOM,384000
2016-03,4 ROOM,388000
2016-03,4 ROOM,395000
2016-03,4 ROOM,400000
2016-03,4 ROOM,400000
2016-03,4 ROOM,405000
2016-03,4 ROOM,423888
2016-03,5 ROOM,360000
2016-03,5 ROOM,370000
2016-03,5 ROOM,390000
2016-03,5 ROOM,393888
2016-03,5 ROOM,395000
2016-03,5 ROOM,400000
2016-03,5 ROOM,400000
2016-03,5 ROOM,400000
2016-03,5 ROOM,404000
2016-03,5 ROOM,410000
2016-03,5 ROOM,410000
2016-03,5 ROOM,414000
2016-03,5 ROOM,415000
2016-03,5 ROOM,416500
2016-03,5 ROOM,418000
2016-03,5 ROOM,418000
2016-03,5 ROOM,420000
2016-03,5 ROOM,420000
2016-03,5 ROOM,428000
2016-03,5 ROOM,428800
2016-03,5 ROOM,430000
2016-03,5 ROOM,437000
2016-03,5 ROOM,438000
2016-03,5 ROOM,438000
2016-03,5 ROOM,443000
2016-03,5 ROOM,455000
2016-03,5 ROOM,460000
2016-03,5 ROOM,468888
2016-03,5 ROOM,487888
2016-03,5 ROOM,502000
2016-03,5 ROOM,530000
2016-03,EXECUTIVE,496000
2016-03,EXECUTIVE,500000
2016-03,EXECUTIVE,530000
2016-03,EXECUTIVE,530000
2016-03,EXECUTIVE,550000
2016-03,EXECUTIVE,555000
2016-03,EXECUTIVE,570000
2016-03,EXECUTIVE,590000
2016-03,EXECUTIVE,590000
2016-03,EXECUTIVE,598000
2016-03,EXECUTIVE,635000
2016-03,EXECUTIVE,636000
2016-03,3 ROOM,270000
2016-03,3 ROOM,275000
2016-03,3 ROOM,280000
2016-03,3 ROOM,283000
2016-03,3 ROOM,288000
2016-03,3 ROOM,288000
2016-03,3 ROOM,293000
2016-03,3 ROOM,295000
2016-03,3 ROOM,305000
2016-03,3 ROOM,305000
2016-03,3 ROOM,308000
2016-03,3 ROOM,316000
2016-03,3 ROOM,320000
2016-03,3 ROOM,330000
2016-03,3 ROOM,335000
2016-03,3 ROOM,360000
2016-03,3 ROOM,363888
2016-03,3 ROOM,365000
2016-03,3 ROOM,370000
2016-03,3 ROOM,375000
2016-03,3 ROOM,380000
2016-03,3 ROOM,398000
2016-03,3 ROOM,410000
2016-03,3 ROOM,447000
2016-03,4 ROOM,428000
2016-03,4 ROOM,452000
2016-03,4 ROOM,480000
2016-03,4 ROOM,480000
2016-03,4 ROOM,510000
2016-03,4 ROOM,540000
2016-03,4 ROOM,610000
2016-03,4 ROOM,650000
2016-03,5 ROOM,593888
2016-03,5 ROOM,594000
2016-03,5 ROOM,780000
2016-03,EXECUTIVE,840000
2016-03,2 ROOM,220000
2016-03,2 ROOM,230000
2016-03,2 ROOM,230000
2016-03,2 ROOM,239888
2016-03,2 ROOM,250000
2016-03,3 ROOM,240000
2016-03,3 ROOM,245000
2016-03,3 ROOM,248000
2016-03,3 ROOM,250000
2016-03,3 ROOM,255000
2016-03,3 ROOM,260000
2016-03,3 ROOM,270000
2016-03,3 ROOM,270000
2016-03,3 ROOM,275000
2016-03,3 ROOM,278000
2016-03,3 ROOM,285000
2016-03,3 ROOM,285000
2016-03,3 ROOM,290000
2016-03,3 ROOM,290000
2016-03,3 ROOM,310000
2016-03,3 ROOM,318000
2016-03,3 ROOM,320000
2016-03,3 ROOM,320000
2016-03,3 ROOM,320000
2016-03,3 ROOM,392888
2016-03,3 ROOM,440000
2016-03,4 ROOM,355000
2016-03,4 ROOM,359000
2016-03,4 ROOM,360000
2016-03,4 ROOM,365000
2016-03,4 ROOM,370000
2016-03,4 ROOM,373000
2016-03,4 ROOM,375000
2016-03,4 ROOM,385000
2016-03,4 ROOM,388000
2016-03,4 ROOM,414000
2016-03,4 ROOM,425000
2016-03,4 ROOM,500000
2016-03,4 ROOM,638000
2016-03,4 ROOM,640000
2016-03,4 ROOM,658000
2016-03,5 ROOM,520000
2016-03,5 ROOM,555000
2016-03,5 ROOM,638000
2016-03,5 ROOM,645000
2016-03,5 ROOM,670000
2016-03,5 ROOM,950000
2016-03,EXECUTIVE,888000
2016-03,2 ROOM,260000
2016-03,3 ROOM,257000
2016-03,3 ROOM,265000
2016-03,3 ROOM,268000
2016-03,3 ROOM,270000
2016-03,3 ROOM,280000
2016-03,3 ROOM,280000
2016-03,3 ROOM,280000
2016-03,3 ROOM,280000
2016-03,3 ROOM,283300
2016-03,3 ROOM,290000
2016-03,3 ROOM,290000
2016-03,3 ROOM,298000
2016-03,3 ROOM,300000
2016-03,3 ROOM,300000
2016-03,3 ROOM,302000
2016-03,3 ROOM,308000
2016-03,3 ROOM,315000
2016-03,3 ROOM,325888
2016-03,3 ROOM,330000
2016-03,3 ROOM,330000
2016-03,4 ROOM,320000
2016-03,4 ROOM,330000
2016-03,4 ROOM,330000
2016-03,4 ROOM,330000
2016-03,4 ROOM,343000
2016-03,4 ROOM,345000
2016-03,4 ROOM,350000
2016-03,4 ROOM,350000
2016-03,4 ROOM,358888
2016-03,4 ROOM,365000
2016-03,4 ROOM,370000
2016-03,4 ROOM,375000
2016-03,4 ROOM,375000
2016-03,4 ROOM,376000
2016-03,4 ROOM,377000
2016-03,4 ROOM,378000
2016-03,4 ROOM,380000
2016-03,4 ROOM,380000
2016-03,4 ROOM,380000
2016-03,4 ROOM,383888
2016-03,4 ROOM,385000
2016-03,4 ROOM,385000
2016-03,4 ROOM,387000
2016-03,4 ROOM,395000
2016-03,4 ROOM,400000
2016-03,4 ROOM,402000
2016-03,4 ROOM,408000
2016-03,4 ROOM,410000
2016-03,4 ROOM,412000
2016-03,4 ROOM,412800
2016-03,4 ROOM,415000
2016-03,4 ROOM,428000
2016-03,4 ROOM,428000
2016-03,4 ROOM,430000
2016-03,4 ROOM,432000
2016-03,4 ROOM,435000
2016-03,4 ROOM,450000
2016-03,4 ROOM,465000
2016-03,4 ROOM,468000
2016-03,5 ROOM,400000
2016-03,5 ROOM,422000
2016-03,5 ROOM,432000
2016-03,5 ROOM,445000
2016-03,5 ROOM,448000
2016-03,5 ROOM,452000
2016-03,5 ROOM,455000
2016-03,5 ROOM,470000
2016-03,5 ROOM,470000
2016-03,5 ROOM,475000
2016-03,5 ROOM,482000
2016-03,5 ROOM,493000
2016-03,5 ROOM,500000
2016-03,5 ROOM,505000
2016-03,5 ROOM,505000
2016-03,5 ROOM,513000
2016-03,5 ROOM,520000
2016-03,5 ROOM,525000
2016-03,5 ROOM,528000
2016-03,5 ROOM,559888
2016-03,5 ROOM,655000
2016-03,5 ROOM,670000
2016-03,EXECUTIVE,500000
2016-03,EXECUTIVE,560000
2016-03,EXECUTIVE,562000
2016-03,EXECUTIVE,668000
2016-03,EXECUTIVE,705100
2016-03,EXECUTIVE,785000
2016-03,EXECUTIVE,828000
2016-03,3 ROOM,260000
2016-03,3 ROOM,280000
2016-03,3 ROOM,280000
2016-03,3 ROOM,281000
2016-03,3 ROOM,282000
2016-03,3 ROOM,288000
2016-03,3 ROOM,297000
2016-03,3 ROOM,335000
2016-03,4 ROOM,310000
2016-03,4 ROOM,318000
2016-03,4 ROOM,400000
2016-03,4 ROOM,412000
2016-03,4 ROOM,415000
2016-03,4 ROOM,455000
2016-03,4 ROOM,460000
2016-03,4 ROOM,515000
2016-03,5 ROOM,356000
2016-03,5 ROOM,375000
2016-03,5 ROOM,451000
2016-03,5 ROOM,455000
2016-03,5 ROOM,475000
2016-03,5 ROOM,480000
2016-03,5 ROOM,520000
2016-03,5 ROOM,605000
2016-03,5 ROOM,607000
2016-03,5 ROOM,610000
2016-03,5 ROOM,615000
2016-03,5 ROOM,635000
2016-03,5 ROOM,646800
2016-03,5 ROOM,673000
2016-03,EXECUTIVE,785000
2016-03,3 ROOM,228000
2016-03,3 ROOM,250000
2016-03,3 ROOM,250000
2016-03,3 ROOM,250000
2016-03,3 ROOM,260000
2016-03,3 ROOM,263000
2016-03,3 ROOM,265000
2016-03,3 ROOM,275000
2016-03,3 ROOM,277000
2016-03,3 ROOM,278000
2016-03,3 ROOM,280000
2016-03,3 ROOM,282000
2016-03,3 ROOM,295000
2016-03,3 ROOM,295000
2016-03,3 ROOM,300000
2016-03,3 ROOM,302000
2016-03,3 ROOM,304999
2016-03,3 ROOM,305000
2016-03,3 ROOM,320000
2016-03,3 ROOM,330000
2016-03,3 ROOM,338000
2016-03,3 ROOM,344000
2016-03,4 ROOM,320000
2016-03,4 ROOM,330000
2016-03,4 ROOM,330000
2016-03,4 ROOM,338000
2016-03,4 ROOM,338000
2016-03,4 ROOM,342000
2016-03,4 ROOM,345000
2016-03,4 ROOM,353000
2016-03,4 ROOM,356000
2016-03,4 ROOM,357000
2016-03,4 ROOM,360000
2016-03,4 ROOM,360000
2016-03,4 ROOM,364000
2016-03,4 ROOM,365000
2016-03,4 ROOM,370000
2016-03,4 ROOM,374000
2016-03,4 ROOM,375000
2016-03,4 ROOM,375888
2016-03,4 ROOM,380000
2016-03,4 ROOM,380000
2016-03,4 ROOM,388000
2016-03,4 ROOM,390000
2016-03,4 ROOM,390000
2016-03,4 ROOM,390000
2016-03,4 ROOM,390000
2016-03,4 ROOM,393000
2016-03,4 ROOM,400000
2016-03,4 ROOM,400000
2016-03,4 ROOM,401000
2016-03,4 ROOM,405000
2016-03,4 ROOM,408000
2016-03,4 ROOM,408000
2016-03,4 ROOM,408000
2016-03,4 ROOM,410000
2016-03,4 ROOM,410000
2016-03,4 ROOM,412000
2016-03,4 ROOM,415188
2016-03,4 ROOM,420000
2016-03,4 ROOM,428000
2016-03,4 ROOM,428000
2016-03,4 ROOM,430000
2016-03,4 ROOM,431888
2016-03,4 ROOM,438000
2016-03,4 ROOM,440000
2016-03,4 ROOM,445000
2016-03,4 ROOM,446000
2016-03,4 ROOM,450000
2016-03,4 ROOM,458000
2016-03,4 ROOM,460000
2016-03,4 ROOM,468000
2016-03,4 ROOM,470000
2016-03,4 ROOM,483000
2016-03,5 ROOM,380000
2016-03,5 ROOM,381000
2016-03,5 ROOM,410000
2016-03,5 ROOM,415000
2016-03,5 ROOM,420000
2016-03,5 ROOM,425000
2016-03,5 ROOM,433000
2016-03,5 ROOM,443000
2016-03,5 ROOM,455000
2016-03,5 ROOM,458000
2016-03,5 ROOM,468000
2016-03,5 ROOM,480000
2016-03,5 ROOM,480000
2016-03,5 ROOM,480000
2016-03,5 ROOM,500000
2016-03,5 ROOM,500000
2016-03,5 ROOM,505000
2016-03,5 ROOM,508000
2016-03,5 ROOM,508000
2016-03,5 ROOM,510000
2016-03,5 ROOM,510000
2016-03,5 ROOM,515000
2016-03,5 ROOM,515000
2016-03,5 ROOM,515000
2016-03,5 ROOM,518000
2016-03,5 ROOM,520000
2016-03,5 ROOM,555000
2016-03,5 ROOM,568000
2016-03,5 ROOM,580000
2016-03,EXECUTIVE,430000
2016-03,EXECUTIVE,500000
2016-03,EXECUTIVE,518000
2016-03,EXECUTIVE,520000
2016-03,EXECUTIVE,540000
2016-03,EXECUTIVE,555000
2016-03,EXECUTIVE,560000
2016-03,EXECUTIVE,575000
2016-03,EXECUTIVE,580000
2016-03,EXECUTIVE,588000
2016-03,EXECUTIVE,590000
2016-03,EXECUTIVE,590000
2016-03,EXECUTIVE,595000
2016-03,EXECUTIVE,595000
2016-03,EXECUTIVE,610000
2016-03,EXECUTIVE,642888
2016-03,EXECUTIVE,682500
2016-03,3 ROOM,295000
2016-03,3 ROOM,300000
2016-03,3 ROOM,303000
2016-03,3 ROOM,310000
2016-03,3 ROOM,311888
2016-03,3 ROOM,315000
2016-03,3 ROOM,315000
2016-03,3 ROOM,325000
2016-03,3 ROOM,340000
2016-03,3 ROOM,350000
2016-03,3 ROOM,367000
2016-03,3 ROOM,367000
2016-03,3 ROOM,370000
2016-03,3 ROOM,370000
2016-03,3 ROOM,460000
2016-03,3 ROOM,470000
2016-03,3 ROOM,490000
2016-03,3 ROOM,614000
2016-03,3 ROOM,640000
2016-03,4 ROOM,400000
2016-03,4 ROOM,420888
2016-03,4 ROOM,530000
2016-03,4 ROOM,540000
2016-03,4 ROOM,560000
2016-03,4 ROOM,560000
2016-03,4 ROOM,570000
2016-03,4 ROOM,590000
2016-03,4 ROOM,590000
2016-03,4 ROOM,600000
2016-03,4 ROOM,615000
2016-03,4 ROOM,695000
2016-03,4 ROOM,702000
2016-03,4 ROOM,730000
2016-03,4 ROOM,760000
2016-03,4 ROOM,780000
2016-03,5 ROOM,615000
2016-03,5 ROOM,631000
2016-03,5 ROOM,700000
2016-03,5 ROOM,800000
2016-03,5 ROOM,833000
2016-03,5 ROOM,855000
2016-03,5 ROOM,988000
2016-03,5 ROOM,1004888
2016-03,3 ROOM,385000
2016-03,3 ROOM,388000
2016-03,3 ROOM,409000
2016-03,3 ROOM,458000
2016-03,3 ROOM,475888
2016-03,4 ROOM,440000
2016-03,4 ROOM,490000
2016-03,4 ROOM,500000
2016-03,4 ROOM,506000
2016-03,4 ROOM,545000
2016-03,4 ROOM,560000
2016-03,4 ROOM,568000
2016-03,5 ROOM,758000
2016-03,5 ROOM,780000
2016-03,5 ROOM,790000
2016-03,5 ROOM,838000
2016-03,4 ROOM,365000
2016-03,4 ROOM,380000
2016-03,4 ROOM,386000
2016-03,4 ROOM,393000
2016-03,4 ROOM,395000
2016-03,4 ROOM,399000
2016-03,4 ROOM,400000
2016-03,4 ROOM,400000
2016-03,4 ROOM,400500
2016-03,4 ROOM,401388
2016-03,4 ROOM,410000
2016-03,4 ROOM,415000
2016-03,4 ROOM,425000
2016-03,4 ROOM,430000
2016-03,4 ROOM,430000
2016-03,4 ROOM,430000
2016-03,5 ROOM,440000
2016-03,5 ROOM,440000
2016-03,5 ROOM,442000
2016-03,5 ROOM,447000
2016-03,5 ROOM,450000
2016-03,5 ROOM,450000
2016-03,5 ROOM,460000
2016-03,5 ROOM,460000
2016-03,5 ROOM,465000
2016-03,5 ROOM,465000
2016-03,5 ROOM,475000
2016-03,5 ROOM,475000
2016-03,5 ROOM,480000
2016-03,5 ROOM,490000
2016-03,5 ROOM,495500
2016-03,5 ROOM,510000
2016-03,5 ROOM,520000
2016-03,5 ROOM,520000
2016-03,5 ROOM,520000
2016-03,5 ROOM,523000
2016-03,5 ROOM,530000
2016-03,5 ROOM,530000
2016-03,EXECUTIVE,512000
2016-03,EXECUTIVE,522000
2016-03,EXECUTIVE,528000
2016-03,EXECUTIVE,530000
2016-03,EXECUTIVE,563000
2016-03,EXECUTIVE,565000
2016-03,EXECUTIVE,575000
2016-03,EXECUTIVE,575000
2016-03,EXECUTIVE,580000
2016-03,EXECUTIVE,588000
2016-03,EXECUTIVE,600000
2016-03,EXECUTIVE,610000
2016-03,EXECUTIVE,620000
2016-03,EXECUTIVE,627000
2016-03,EXECUTIVE,630000
2016-03,EXECUTIVE,645000
2016-03,EXECUTIVE,658000
2016-03,EXECUTIVE,663800
2016-03,EXECUTIVE,675000
2016-03,EXECUTIVE,688000
2016-03,EXECUTIVE,690000
2016-03,3 ROOM,338000
2016-03,3 ROOM,350000
2016-03,3 ROOM,355000
2016-03,3 ROOM,360000
2016-03,3 ROOM,362000
2016-03,3 ROOM,363000
2016-03,3 ROOM,365000
2016-03,4 ROOM,350000
2016-03,4 ROOM,360000
2016-03,4 ROOM,370000
2016-03,4 ROOM,370000
2016-03,4 ROOM,370000
2016-03,4 ROOM,375000
2016-03,4 ROOM,380000
2016-03,4 ROOM,385000
2016-03,4 ROOM,386800
2016-03,4 ROOM,390000
2016-03,4 ROOM,400000
2016-03,4 ROOM,400000
2016-03,4 ROOM,400000
2016-03,4 ROOM,416888
2016-03,4 ROOM,418000
2016-03,4 ROOM,420000
2016-03,4 ROOM,425000
2016-03,4 ROOM,428888
2016-03,4 ROOM,430000
2016-03,4 ROOM,432000
2016-03,4 ROOM,432500
2016-03,4 ROOM,435000
2016-03,4 ROOM,438000
2016-03,4 ROOM,445000
2016-03,4 ROOM,450000
2016-03,4 ROOM,453000
2016-03,4 ROOM,455000
2016-03,4 ROOM,455800
2016-03,4 ROOM,458000
2016-03,4 ROOM,462000
2016-03,4 ROOM,470000
2016-03,4 ROOM,470000
2016-03,4 ROOM,480000
2016-03,4 ROOM,495000
2016-03,4 ROOM,505000
2016-03,4 ROOM,505000
2016-03,4 ROOM,508000
2016-03,4 ROOM,510000
2016-03,4 ROOM,530000
2016-03,5 ROOM,410000
2016-03,5 ROOM,418000
2016-03,5 ROOM,418000
2016-03,5 ROOM,420000
2016-03,5 ROOM,420000
2016-03,5 ROOM,425000
2016-03,5 ROOM,425000
2016-03,5 ROOM,432500
2016-03,5 ROOM,440000
2016-03,5 ROOM,443000
2016-03,5 ROOM,445000
2016-03,5 ROOM,450000
2016-03,5 ROOM,450000
2016-03,5 ROOM,450000
2016-03,5 ROOM,452000
2016-03,5 ROOM,470000
2016-03,5 ROOM,471000
2016-03,5 ROOM,498000
2016-03,5 ROOM,500000
2016-03,5 ROOM,512888
2016-03,5 ROOM,513000
2016-03,EXECUTIVE,485000
2016-03,EXECUTIVE,540000
2016-03,EXECUTIVE,600000
2016-03,3 ROOM,280000
2016-03,3 ROOM,300000
2016-03,3 ROOM,308888
2016-03,3 ROOM,315000
2016-03,3 ROOM,320000
2016-03,3 ROOM,322000
2016-03,3 ROOM,323000
2016-03,3 ROOM,330000
2016-03,3 ROOM,330000
2016-03,3 ROOM,357000
2016-03,3 ROOM,360000
2016-03,3 ROOM,378000
2016-03,3 ROOM,390000
2016-03,3 ROOM,425000
2016-03,3 ROOM,440000
2016-03,3 ROOM,440000
2016-03,3 ROOM,455000
2016-03,3 ROOM,466000
2016-03,3 ROOM,518000
2016-03,3 ROOM,540000
2016-03,4 ROOM,550000
2016-03,4 ROOM,565000
2016-03,4 ROOM,635000
2016-03,4 ROOM,675000
2016-03,4 ROOM,680000
2016-03,4 ROOM,680000
2016-03,4 ROOM,690000
2016-03,4 ROOM,698000
2016-03,4 ROOM,703000
2016-03,4 ROOM,711000
2016-03,4 ROOM,715000
2016-03,4 ROOM,718000
2016-03,4 ROOM,720888
2016-03,4 ROOM,745000
2016-03,4 ROOM,770000
2016-03,5 ROOM,850000
2016-03,5 ROOM,860000
2016-03,5 ROOM,881000
2016-03,5 ROOM,885000
2016-03,5 ROOM,918000
2016-03,5 ROOM,955000
2016-03,4 ROOM,320000
2016-03,4 ROOM,330000
2016-03,4 ROOM,338000
2016-03,4 ROOM,350000
2016-03,4 ROOM,350888
2016-03,4 ROOM,355000
2016-03,4 ROOM,355000
2016-03,4 ROOM,366000
2016-03,4 ROOM,370000
2016-03,4 ROOM,372000
2016-03,4 ROOM,380000
2016-03,4 ROOM,390000
2016-03,4 ROOM,397000
2016-03,4 ROOM,420000
2016-03,4 ROOM,430000
2016-03,5 ROOM,375000
2016-03,5 ROOM,388000
2016-03,5 ROOM,403000
2016-03,5 ROOM,405000
2016-03,5 ROOM,408000
2016-03,5 ROOM,410000
2016-03,5 ROOM,410000
2016-03,5 ROOM,418000
2016-03,5 ROOM,418000
2016-03,5 ROOM,425000
2016-03,5 ROOM,439980
2016-03,5 ROOM,440000
2016-03,5 ROOM,448000
2016-03,5 ROOM,450000
2016-03,5 ROOM,458000
2016-03,EXECUTIVE,450000
2016-03,EXECUTIVE,460000
2016-03,EXECUTIVE,465000
2016-03,EXECUTIVE,480888
2016-03,EXECUTIVE,485000
2016-03,EXECUTIVE,495000
2016-03,EXECUTIVE,495000
2016-03,EXECUTIVE,510000
2016-03,EXECUTIVE,520000
2016-03,EXECUTIVE,530000
2016-03,EXECUTIVE,550000
2016-03,EXECUTIVE,560000
2016-03,3 ROOM,335000
2016-03,3 ROOM,353000
2016-03,3 ROOM,362888
2016-03,3 ROOM,363000
2016-03,3 ROOM,372000
2016-03,3 ROOM,379000
2016-03,3 ROOM,380000
2016-03,3 ROOM,385000
