year,flat_type,resale_price
2012-12,EXECUTIVE,665000
2012-12,3 ROOM,374000
2012-12,3 ROOM,370000
2012-12,3 ROOM,380000
2012-12,3 ROOM,371000
2012-12,3 ROOM,450000
2012-12,3 ROOM,402000
2012-12,3 ROOM,400000
2012-12,3 ROOM,395000
2012-12,3 ROOM,435000
2012-12,3 ROOM,413000
2012-12,3 ROOM,390000
2012-12,3 ROOM,343000
2012-12,3 ROOM,380000
2012-12,3 ROOM,385000
2012-12,3 ROOM,345000
2012-12,3 ROOM,375000
2012-12,3 ROOM,358000
2012-12,3 ROOM,338000
2012-12,3 ROOM,378000
2012-12,3 ROOM,360000
2012-12,3 ROOM,348000
2012-12,3 ROOM,340000
2012-12,3 ROOM,353000
2012-12,3 ROOM,375000
2012-12,3 ROOM,367000
2012-12,3 ROOM,325000
2012-12,3 ROOM,370000
2012-12,4 ROOM,483000
2012-12,4 ROOM,440000
2012-12,4 ROOM,440000
2012-12,4 ROOM,455000
2012-12,4 ROOM,505000
2012-12,4 ROOM,505000
2012-12,4 ROOM,473000
2012-12,4 ROOM,460000
2012-12,4 ROOM,465000
2012-12,4 ROOM,470000
2012-12,4 ROOM,520000
2012-12,4 ROOM,500000
2012-12,4 ROOM,500000
2012-12,4 ROOM,512000
2012-12,4 ROOM,500000
2012-12,4 ROOM,490000
2012-12,4 ROOM,485000
2012-12,4 ROOM,488000
2012-12,4 ROOM,481000
2012-12,4 ROOM,465000
2012-12,4 ROOM,485000
2012-12,4 ROOM,475000
2012-12,4 ROOM,500000
2012-12,4 ROOM,433000
2012-12,4 ROOM,469000
2012-12,4 ROOM,455000
2012-12,4 ROOM,530000
2012-12,4 ROOM,448000
2012-12,4 ROOM,474500
2012-12,4 ROOM,438000
2012-12,4 ROOM,483888
2012-12,4 ROOM,500000
2012-12,4 ROOM,462000
2012-12,4 ROOM,518000
2012-12,4 ROOM,492000
2012-12,4 ROOM,515000
2012-12,4 ROOM,505000
2012-12,4 ROOM,475000
2012-12,4 ROOM,535000
2012-12,4 ROOM,470000
2012-12,4 ROOM,490800
2012-12,4 ROOM,421000
2012-12,4 ROOM,425000
2012-12,4 ROOM,485000
2012-12,4 ROOM,460000
2012-12,4 ROOM,505000
2012-12,5 ROOM,540000
2012-12,5 ROOM,615000
2012-12,5 ROOM,577000
2012-12,5 ROOM,758000
2012-12,5 ROOM,590000
2012-12,5 ROOM,565000
2012-12,5 ROOM,534000
2012-12,5 ROOM,555000
2012-12,5 ROOM,550000
2012-12,5 ROOM,595000
2012-12,5 ROOM,510000
2012-12,5 ROOM,530000
2012-12,5 ROOM,537000
2012-12,5 ROOM,545000
2012-12,5 ROOM,568000
2012-12,5 ROOM,538000
2012-12,5 ROOM,650000
2012-12,5 ROOM,555000
2012-12,5 ROOM,515000
2012-12,5 ROOM,591000
2012-12,5 ROOM,560000
2012-12,5 ROOM,560000
2012-12,EXECUTIVE,765000
2012-12,EXECUTIVE,750000
2012-12,EXECUTIVE,783000
2012-12,EXECUTIVE,736000
2012-12,EXECUTIVE,667500
2012-12,EXECUTIVE,690000
2012-12,EXECUTIVE,663000
2012-12,EXECUTIVE,655000
2012-12,EXECUTIVE,638000
2012-12,EXECUTIVE,645000
2012-12,EXECUTIVE,670000
2012-12,EXECUTIVE,675000
2012-12,EXECUTIVE,585000
2012-12,EXECUTIVE,700000
2012-12,EXECUTIVE,755000
2012-12,2 ROOM,270000
2012-12,2 ROOM,255000
2012-12,2 ROOM,260000
2012-12,2 ROOM,283000
2012-12,2 ROOM,275000
2012-12,3 ROOM,312000
2012-12,3 ROOM,338000
2012-12,3 ROOM,370000
2012-12,3 ROOM,355000
2012-12,3 ROOM,395000
2012-12,3 ROOM,377000
2012-12,3 ROOM,410000
2012-12,3 ROOM,343000
2012-12,3 ROOM,370000
2012-12,3 ROOM,373000
2012-12,3 ROOM,420000
2012-12,3 ROOM,388000
2012-12,3 ROOM,428000
2012-12,3 ROOM,320000
2012-12,3 ROOM,345000
2012-12,3 ROOM,370000
2012-12,3 ROOM,372000
2012-12,3 ROOM,355000
2012-12,3 ROOM,305000
2012-12,3 ROOM,318000
2012-12,3 ROOM,405000
2012-12,3 ROOM,363000
2012-12,3 ROOM,367000
2012-12,3 ROOM,375000
2012-12,3 ROOM,355000
2012-12,4 ROOM,473000
2012-12,4 ROOM,513000
2012-12,4 ROOM,750000
2012-12,4 ROOM,560000
2012-12,4 ROOM,390000
2012-12,4 ROOM,396000
2012-12,4 ROOM,557888
2012-12,4 ROOM,745000
2012-12,4 ROOM,650000
2012-12,4 ROOM,708000
2012-12,4 ROOM,705000
2012-12,4 ROOM,677500
2012-12,4 ROOM,450000
2012-12,5 ROOM,825000
2012-12,5 ROOM,608000
2012-12,5 ROOM,715000
2012-12,5 ROOM,605000
2012-12,EXECUTIVE,909000
2012-12,3 ROOM,348000
2012-12,3 ROOM,326000
2012-12,3 ROOM,320000
2012-12,3 ROOM,330000
2012-12,3 ROOM,315000
2012-12,3 ROOM,265000
2012-12,3 ROOM,328000
2012-12,3 ROOM,308000
2012-12,3 ROOM,300000
2012-12,3 ROOM,310000
2012-12,3 ROOM,300000
2012-12,3 ROOM,290000
2012-12,3 ROOM,377088
2012-12,3 ROOM,340000
2012-12,3 ROOM,330000
2012-12,3 ROOM,358000
2012-12,3 ROOM,370000
2012-12,4 ROOM,386888
2012-12,4 ROOM,395000
2012-12,4 ROOM,351000
2012-12,4 ROOM,364000
2012-12,4 ROOM,420000
2012-12,4 ROOM,406000
2012-12,4 ROOM,470000
2012-12,4 ROOM,435000
2012-12,4 ROOM,425000
2012-12,4 ROOM,405000
2012-12,4 ROOM,443000
2012-12,4 ROOM,443000
2012-12,4 ROOM,418000
2012-12,4 ROOM,435000
2012-12,4 ROOM,410000
2012-12,4 ROOM,425000
2012-12,4 ROOM,420000
2012-12,4 ROOM,389000
2012-12,4 ROOM,425000
2012-12,4 ROOM,382000
2012-12,4 ROOM,456000
2012-12,4 ROOM,431000
2012-12,4 ROOM,473000
2012-12,4 ROOM,463000
2012-12,4 ROOM,384000
2012-12,4 ROOM,412000
2012-12,4 ROOM,455000
2012-12,4 ROOM,381000
2012-12,4 ROOM,391888
2012-12,4 ROOM,425000
2012-12,4 ROOM,416000
2012-12,4 ROOM,410000
2012-12,4 ROOM,405500
2012-12,4 ROOM,397000
2012-12,4 ROOM,434000
2012-12,4 ROOM,424000
2012-12,4 ROOM,421000
2012-12,4 ROOM,412000
2012-12,4 ROOM,405000
2012-12,4 ROOM,420000
2012-12,4 ROOM,425000
2012-12,4 ROOM,410000
2012-12,4 ROOM,375000
2012-12,4 ROOM,445000
2012-12,4 ROOM,435000
2012-12,4 ROOM,458000
2012-12,4 ROOM,422000
2012-12,4 ROOM,450000
2012-12,4 ROOM,461000
2012-12,4 ROOM,416000
2012-12,4 ROOM,404000
2012-12,4 ROOM,415000
2012-12,4 ROOM,455000
2012-12,4 ROOM,437888
2012-12,4 ROOM,420000
2012-12,4 ROOM,390000
2012-12,4 ROOM,398000
2012-12,4 ROOM,430000
2012-12,4 ROOM,372000
2012-12,4 ROOM,403000
2012-12,4 ROOM,368000
2012-12,4 ROOM,395000
2012-12,4 ROOM,426000
2012-12,4 ROOM,383000
2012-12,4 ROOM,445000
2012-12,4 ROOM,395000
2012-12,4 ROOM,412000
2012-12,4 ROOM,432000
2012-12,4 ROOM,435000
2012-12,5 ROOM,403000
2012-12,5 ROOM,465000
2012-12,5 ROOM,467000
2012-12,5 ROOM,470000
2012-12,5 ROOM,482000
2012-12,5 ROOM,443000
2012-12,5 ROOM,416000
2012-12,5 ROOM,505000
2012-12,5 ROOM,519000
2012-12,5 ROOM,455000
2012-12,5 ROOM,448000
2012-12,5 ROOM,481200
2012-12,5 ROOM,475000
2012-12,5 ROOM,457000
2012-12,5 ROOM,470000
2012-12,5 ROOM,491500
2012-12,5 ROOM,453000
2012-12,5 ROOM,476000
2012-12,5 ROOM,541000
2012-12,5 ROOM,546000
2012-12,5 ROOM,455000
2012-12,5 ROOM,457000
2012-12,5 ROOM,446000
2012-12,5 ROOM,463000
2012-12,5 ROOM,478000
2012-12,5 ROOM,470000
2012-12,5 ROOM,468888
2012-12,5 ROOM,488000
2012-12,5 ROOM,460000
2012-12,5 ROOM,480000
2012-12,5 ROOM,466000
2012-12,5 ROOM,460000
2012-12,5 ROOM,475800
2012-12,5 ROOM,488000
2012-12,5 ROOM,462000
2012-12,5 ROOM,470000
2012-12,5 ROOM,435000
2012-12,5 ROOM,520000
2012-12,5 ROOM,468000
2012-12,5 ROOM,495000
2012-12,5 ROOM,510500
2012-12,5 ROOM,515500
2012-12,5 ROOM,485000
2012-12,5 ROOM,500000
2012-12,5 ROOM,440000
2012-12,5 ROOM,472000
2012-12,5 ROOM,453500
2012-12,5 ROOM,493000
2012-12,5 ROOM,465000
2012-12,5 ROOM,483000
2012-12,EXECUTIVE,543000
2012-12,EXECUTIVE,630000
2012-12,EXECUTIVE,579000
2012-12,EXECUTIVE,623000
2012-12,EXECUTIVE,530000
2012-12,EXECUTIVE,530000
2012-12,EXECUTIVE,535000
2012-12,EXECUTIVE,545000
2012-12,EXECUTIVE,590000
2012-12,EXECUTIVE,610000
2012-12,EXECUTIVE,600000
2012-12,EXECUTIVE,552000
2012-12,EXECUTIVE,700000
2012-12,EXECUTIVE,710000
2012-12,EXECUTIVE,650000
2012-12,EXECUTIVE,726500
2012-12,EXECUTIVE,535000
2012-12,3 ROOM,350000
2012-12,3 ROOM,323000
2012-12,3 ROOM,333000
2012-12,3 ROOM,330000
2012-12,3 ROOM,325000
2012-12,3 ROOM,344000
2012-12,3 ROOM,350000
2012-12,3 ROOM,328000
2012-12,3 ROOM,330000
2012-12,3 ROOM,345000
2012-12,3 ROOM,360000
2012-12,3 ROOM,330000
2012-12,3 ROOM,343000
2012-12,3 ROOM,316800
2012-12,3 ROOM,355000
2012-12,3 ROOM,361000
2012-12,3 ROOM,335000
2012-12,3 ROOM,356000
2012-12,3 ROOM,360000
2012-12,3 ROOM,330000
2012-12,3 ROOM,345000
2012-12,3 ROOM,411888
2012-12,3 ROOM,358000
2012-12,3 ROOM,330000
2012-12,3 ROOM,325000
2012-12,3 ROOM,340000
2012-12,3 ROOM,335000
2012-12,3 ROOM,333000
2012-12,3 ROOM,328000
2012-12,3 ROOM,340000
2012-12,3 ROOM,336000
2012-12,3 ROOM,318000
2012-12,3 ROOM,339000
2012-12,4 ROOM,337000
2012-12,4 ROOM,383000
2012-12,4 ROOM,410000
2012-12,4 ROOM,457888
2012-12,4 ROOM,446000
2012-12,4 ROOM,389000
2012-12,4 ROOM,455888
2012-12,4 ROOM,384000
2012-12,4 ROOM,490000
2012-12,4 ROOM,433000
2012-12,4 ROOM,383000
2012-12,4 ROOM,338000
2012-12,4 ROOM,395000
2012-12,4 ROOM,365000
2012-12,4 ROOM,403000
2012-12,4 ROOM,505000
2012-12,4 ROOM,417000
2012-12,4 ROOM,440000
2012-12,4 ROOM,480000
2012-12,4 ROOM,436000
2012-12,4 ROOM,420000
2012-12,4 ROOM,370000
2012-12,4 ROOM,380000
2012-12,4 ROOM,430000
2012-12,4 ROOM,418500
2012-12,4 ROOM,413000
2012-12,4 ROOM,445000
2012-12,4 ROOM,413800
2012-12,4 ROOM,443000
2012-12,4 ROOM,485000
2012-12,4 ROOM,488000
2012-12,4 ROOM,358000
2012-12,4 ROOM,360000
2012-12,4 ROOM,432000
2012-12,4 ROOM,368000
2012-12,4 ROOM,440000
2012-12,4 ROOM,388000
2012-12,4 ROOM,415000
2012-12,4 ROOM,400000
2012-12,4 ROOM,388500
2012-12,4 ROOM,404000
2012-12,4 ROOM,386000
2012-12,4 ROOM,378000
2012-12,4 ROOM,378000
2012-12,4 ROOM,400000
2012-12,4 ROOM,455000
2012-12,4 ROOM,500000
2012-12,4 ROOM,430000
2012-12,4 ROOM,479000
2012-12,4 ROOM,395000
2012-12,5 ROOM,565000
2012-12,5 ROOM,474000
2012-12,5 ROOM,455000
2012-12,5 ROOM,519999
2012-12,5 ROOM,510000
2012-12,5 ROOM,510000
2012-12,5 ROOM,475000
2012-12,5 ROOM,530000
2012-12,5 ROOM,513000
2012-12,5 ROOM,555000
2012-12,5 ROOM,510000
2012-12,5 ROOM,514000
2012-12,5 ROOM,535000
2012-12,5 ROOM,488000
2012-12,5 ROOM,548000
2012-12,5 ROOM,560000
2012-12,5 ROOM,565000
2012-12,EXECUTIVE,558000
2012-12,EXECUTIVE,570000
2012-12,EXECUTIVE,570000
2012-12,EXECUTIVE,640000
2012-12,EXECUTIVE,635000
2012-12,EXECUTIVE,682000
2012-12,EXECUTIVE,548000
2012-12,EXECUTIVE,666000
2012-12,EXECUTIVE,645000
2013-01,2 ROOM,253000
2013-01,2 ROOM,270000
2013-01,2 ROOM,283000
2013-01,3 ROOM,305000
2013-01,3 ROOM,320000
2013-01,3 ROOM,325000
2013-01,3 ROOM,327000
2013-01,3 ROOM,333000
2013-01,3 ROOM,337000
2013-01,3 ROOM,337000
2013-01,3 ROOM,340000
2013-01,3 ROOM,340000
2013-01,3 ROOM,343000
2013-01,3 ROOM,343000
2013-01,3 ROOM,345000
2013-01,3 ROOM,347000
2013-01,3 ROOM,348000
2013-01,3 ROOM,350000
2013-01,3 ROOM,355000
2013-01,3 ROOM,355000
2013-01,3 ROOM,355000
2013-01,3 ROOM,356000
2013-01,3 ROOM,357000
2013-01,3 ROOM,358000
2013-01,3 ROOM,360000
2013-01,3 ROOM,363000
2013-01,3 ROOM,365000
2013-01,3 ROOM,365000
2013-01,3 ROOM,365000
2013-01,3 ROOM,366000
2013-01,3 ROOM,368000
2013-01,3 ROOM,370000
2013-01,3 ROOM,370000
2013-01,3 ROOM,371000
2013-01,3 ROOM,375000
2013-01,3 ROOM,375000
2013-01,3 ROOM,375000
2013-01,3 ROOM,378000
2013-01,3 ROOM,378000
2013-01,3 ROOM,380544
2013-01,3 ROOM,381600
2013-01,3 ROOM,383000
2013-01,3 ROOM,385000
2013-01,3 ROOM,388000
2013-01,3 ROOM,397000
2013-01,3 ROOM,402000
2013-01,3 ROOM,411000
2013-01,3 ROOM,412000
2013-01,3 ROOM,415000
2013-01,3 ROOM,420000
2013-01,3 ROOM,426000
2013-01,3 ROOM,428000
2013-01,4 ROOM,434000
2013-01,3 ROOM,437000
2013-01,3 ROOM,443888
2013-01,3 ROOM,448000
2013-01,3 ROOM,460000
2013-01,4 ROOM,475000
2013-01,4 ROOM,480888
2013-01,4 ROOM,485000
2013-01,4 ROOM,488000
2013-01,4 ROOM,490000
2013-01,4 ROOM,508000
2013-01,4 ROOM,510000
2013-01,5 ROOM,563000
2013-01,5 ROOM,585000
2013-01,5 ROOM,610000
2013-01,5 ROOM,610000
2013-01,4 ROOM,618000
2013-01,5 ROOM,630000
2013-01,5 ROOM,630000
2013-01,4 ROOM,648000
2013-01,5 ROOM,690000
2013-01,5 ROOM,735000
2013-01,5 ROOM,785000
2013-01,2 ROOM,270000
2013-01,2 ROOM,280000
2013-01,2 ROOM,295000
2013-01,3 ROOM,313000
2013-01,3 ROOM,315000
2013-01,3 ROOM,334000
2013-01,3 ROOM,334000
2013-01,3 ROOM,335000
2013-01,3 ROOM,335000
2013-01,3 ROOM,338000
2013-01,3 ROOM,338000
2013-01,3 ROOM,339000
2013-01,3 ROOM,340000
2013-01,3 ROOM,340000
2013-01,3 ROOM,340000
2013-01,3 ROOM,340000
2013-01,3 ROOM,340000
2013-01,3 ROOM,340000
2013-01,3 ROOM,342800
2013-01,3 ROOM,343000
2013-01,3 ROOM,346000
2013-01,3 ROOM,348000
2013-01,3 ROOM,348000
2013-01,3 ROOM,350000
2013-01,3 ROOM,356000
2013-01,3 ROOM,360000
2013-01,3 ROOM,360000
2013-01,3 ROOM,361000
2013-01,3 ROOM,362000
2013-01,3 ROOM,365000
2013-01,3 ROOM,370000
2013-01,3 ROOM,370000
2013-01,3 ROOM,385000
2013-01,3 ROOM,385000
2013-01,3 ROOM,387000
2013-01,3 ROOM,390000
2013-01,3 ROOM,390000
2013-01,4 ROOM,399000
2013-01,3 ROOM,400000
2013-01,3 ROOM,400000
2013-01,3 ROOM,400000
2013-01,4 ROOM,405000
2013-01,4 ROOM,406000
2013-01,4 ROOM,407320
2013-01,4 ROOM,413000
2013-01,4 ROOM,416000
2013-01,4 ROOM,416000
2013-01,3 ROOM,420000
2013-01,4 ROOM,420000
2013-01,3 ROOM,423000
2013-01,4 ROOM,423000
2013-01,4 ROOM,430000
2013-01,4 ROOM,432000
2013-01,4 ROOM,435000
2013-01,4 ROOM,435800
2013-01,4 ROOM,438000
2013-01,4 ROOM,440000
2013-01,4 ROOM,440000
2013-01,4 ROOM,440000
2013-01,4 ROOM,442888
2013-01,4 ROOM,443000
2013-01,4 ROOM,445000
2013-01,4 ROOM,446000
2013-01,3 ROOM,450000
2013-01,4 ROOM,451000
2013-01,4 ROOM,452000
2013-01,3 ROOM,456000
2013-01,4 ROOM,457000
2013-01,4 ROOM,460000
2013-01,4 ROOM,460000
2013-01,4 ROOM,470000
2013-01,4 ROOM,474888
2013-01,4 ROOM,475000
2013-01,5 ROOM,475000
2013-01,5 ROOM,479000
2013-01,4 ROOM,488000
2013-01,4 ROOM,490000
2013-01,4 ROOM,500000
2013-01,5 ROOM,500000
2013-01,5 ROOM,510000
2013-01,4 ROOM,518000
2013-01,5 ROOM,530000
2013-01,4 ROOM,535000
2013-01,4 ROOM,542000
2013-01,4 ROOM,555000
2013-01,4 ROOM,566000
2013-01,4 ROOM,578000
2013-01,4 ROOM,590000
2013-01,5 ROOM,600000
2013-01,5 ROOM,600000
2013-01,5 ROOM,605000
2013-01,5 ROOM,623000
2013-01,5 ROOM,630000
2013-01,5 ROOM,650000
2013-01,5 ROOM,672000
2013-01,5 ROOM,688000
2013-01,5 ROOM,720000
2013-01,5 ROOM,720000
2013-01,EXECUTIVE,755000
2013-01,5 ROOM,788000
2013-01,3 ROOM,350000
2013-01,3 ROOM,386000
2013-01,4 ROOM,460000
2013-01,4 ROOM,463888
2013-01,4 ROOM,470000
2013-01,4 ROOM,470001
2013-01,4 ROOM,485000
2013-01,4 ROOM,490000
2013-01,4 ROOM,490000
2013-01,4 ROOM,505000
2013-01,4 ROOM,507888
2013-01,4 ROOM,508000
2013-01,5 ROOM,555000
2013-01,4 ROOM,560000
2013-01,4 ROOM,570000
2013-01,4 ROOM,580000
2013-01,4 ROOM,583000
2013-01,4 ROOM,600000
2013-01,4 ROOM,605000
2013-01,5 ROOM,678000
2013-01,4 ROOM,683000
2013-01,5 ROOM,745000
2013-01,EXECUTIVE,748000
2013-01,5 ROOM,760000
2013-01,5 ROOM,790000
2013-01,EXECUTIVE,800000
2013-01,EXECUTIVE,820000
2013-01,EXECUTIVE,860000
2013-01,EXECUTIVE,950000
2013-01,3 ROOM,312000
2013-01,3 ROOM,315000
2013-01,3 ROOM,323000
2013-01,3 ROOM,324000
2013-01,3 ROOM,326000
2013-01,3 ROOM,328000
2013-01,3 ROOM,330000
2013-01,3 ROOM,330000
2013-01,3 ROOM,330000
2013-01,3 ROOM,330000
2013-01,3 ROOM,330800
2013-01,3 ROOM,338000
2013-01,3 ROOM,338000
2013-01,3 ROOM,340000
2013-01,3 ROOM,341000
2013-01,3 ROOM,341000
2013-01,3 ROOM,351000
2013-01,3 ROOM,353000
2013-01,3 ROOM,354000
2013-01,3 ROOM,355000
2013-01,3 ROOM,355000
2013-01,3 ROOM,355000
2013-01,3 ROOM,356800
2013-01,3 ROOM,365000
2013-01,3 ROOM,381500
2013-01,4 ROOM,383000
2013-01,3 ROOM,390000
2013-01,4 ROOM,393000
2013-01,4 ROOM,398000
2013-01,4 ROOM,408000
2013-01,4 ROOM,430000
2013-01,4 ROOM,435000
2013-01,4 ROOM,448000
2013-01,5 ROOM,475000
2013-01,4 ROOM,481000
2013-01,4 ROOM,483000
2013-01,4 ROOM,496000
2013-01,4 ROOM,503000
2013-01,4 ROOM,533888
2013-01,5 ROOM,590000
2013-01,5 ROOM,595000
2013-01,EXECUTIVE,630000
2013-01,5 ROOM,635000
2013-01,5 ROOM,662000
2013-01,EXECUTIVE,665000
2013-01,EXECUTIVE,675000
2013-01,5 ROOM,715000
2013-01,EXECUTIVE,753000
2013-01,EXECUTIVE,938000
2013-01,1 ROOM,240000
2013-01,2 ROOM,255000
2013-01,2 ROOM,262000
2013-01,2 ROOM,280000
2013-01,2 ROOM,285000
2013-01,2 ROOM,295000
2013-01,2 ROOM,298000
2013-01,2 ROOM,305000
2013-01,3 ROOM,308000
2013-01,3 ROOM,348000
2013-01,3 ROOM,356000
2013-01,3 ROOM,360000
2013-01,3 ROOM,370000
2013-01,3 ROOM,386000
2013-01,3 ROOM,398000
2013-01,3 ROOM,401000
2013-01,3 ROOM,402000
2013-01,3 ROOM,407000
2013-01,3 ROOM,410000
2013-01,3 ROOM,413000
2013-01,3 ROOM,415000
2013-01,4 ROOM,428000
2013-01,3 ROOM,440000
2013-01,3 ROOM,441000
2013-01,4 ROOM,465000
2013-01,4 ROOM,490000
2013-01,3 ROOM,510000
2013-01,4 ROOM,530000
2013-01,3 ROOM,533000
2013-01,4 ROOM,556000
2013-01,4 ROOM,568000
2013-01,4 ROOM,570000
2013-01,3 ROOM,636300
2013-01,4 ROOM,648000
2013-01,4 ROOM,650000
2013-01,3 ROOM,663000
2013-01,4 ROOM,670000
2013-01,5 ROOM,670000
2013-01,4 ROOM,680000
2013-01,5 ROOM,680000
2013-01,4 ROOM,684000
2013-01,5 ROOM,696000
2013-01,4 ROOM,700000
2013-01,5 ROOM,705000
2013-01,4 ROOM,707000
2013-01,5 ROOM,710000
2013-01,5 ROOM,730000
2013-01,4 ROOM,735000
2013-01,4 ROOM,754000
2013-01,4 ROOM,762000
2013-01,4 ROOM,768000
2013-01,5 ROOM,780000
2013-01,4 ROOM,785000
2013-01,4 ROOM,810000
2013-01,4 ROOM,828000
2013-01,5 ROOM,830000
2013-01,4 ROOM,832000
2013-01,5 ROOM,835000
2013-01,4 ROOM,850000
2013-01,5 ROOM,890000
2013-01,5 ROOM,895000
2013-01,5 ROOM,945000
2013-01,3 ROOM,350000
2013-01,3 ROOM,356000
2013-01,3 ROOM,360000
2013-01,4 ROOM,370000
2013-01,3 ROOM,372000
2013-01,4 ROOM,373000
2013-01,4 ROOM,376000
2013-01,4 ROOM,395000
2013-01,4 ROOM,395000
2013-01,4 ROOM,395000
2013-01,4 ROOM,400000
2013-01,4 ROOM,400000
2013-01,4 ROOM,401000
2013-01,4 ROOM,405000
2013-01,4 ROOM,405000
2013-01,4 ROOM,410000
2013-01,5 ROOM,415000
2013-01,4 ROOM,416000
2013-01,4 ROOM,419000
2013-01,4 ROOM,420000
2013-01,4 ROOM,425000
2013-01,4 ROOM,425000
2013-01,4 ROOM,427000
2013-01,4 ROOM,430000
2013-01,5 ROOM,435000
2013-01,4 ROOM,437000
2013-01,4 ROOM,438000
2013-01,4 ROOM,439800
2013-01,4 ROOM,440000
2013-01,5 ROOM,451000
2013-01,5 ROOM,455000
2013-01,4 ROOM,458000
2013-01,5 ROOM,460000
2013-01,5 ROOM,470000
2013-01,5 ROOM,478000
2013-01,5 ROOM,482000
2013-01,4 ROOM,486000
2013-01,5 ROOM,490000
2013-01,5 ROOM,491000
2013-01,5 ROOM,510000
2013-01,EXECUTIVE,510000
2013-01,5 ROOM,519000
2013-01,5 ROOM,520000
2013-01,5 ROOM,530000
2013-01,4 ROOM,530000
2013-01,EXECUTIVE,533000
2013-01,5 ROOM,541000
2013-01,5 ROOM,550000
2013-01,EXECUTIVE,553000
2013-01,4 ROOM,565000
2013-01,EXECUTIVE,570000
2013-01,5 ROOM,595000
2013-01,5 ROOM,595000
2013-01,5 ROOM,605000
2013-01,5 ROOM,606700
2013-01,EXECUTIVE,622500
2013-01,5 ROOM,638888
2013-01,5 ROOM,655000
2013-01,EXECUTIVE,738000
2013-01,3 ROOM,411000
2013-01,5 ROOM,777000
2013-01,5 ROOM,790000
2013-01,EXECUTIVE,908000
2013-01,2 ROOM,300000
2013-01,3 ROOM,417500
2013-01,3 ROOM,473000
2013-01,3 ROOM,515000
2013-01,3 ROOM,585000
2013-01,4 ROOM,620000
2013-01,4 ROOM,688000
2013-01,4 ROOM,400000
2013-01,4 ROOM,410000
2013-01,4 ROOM,415000
2013-01,4 ROOM,415000
2013-01,4 ROOM,420000
2013-01,4 ROOM,421000
2013-01,4 ROOM,424000
2013-01,4 ROOM,425000
2013-01,4 ROOM,428000
2013-01,4 ROOM,428888
2013-01,4 ROOM,430000
2013-01,4 ROOM,430000
2013-01,4 ROOM,435000
2013-01,4 ROOM,440000
2013-01,4 ROOM,443888
2013-01,4 ROOM,444000
2013-01,4 ROOM,445000
2013-01,4 ROOM,450000
2013-01,4 ROOM,450000
2013-01,5 ROOM,450000
2013-01,4 ROOM,452000
2013-01,4 ROOM,455000
2013-01,4 ROOM,460000
2013-01,5 ROOM,463000
2013-01,5 ROOM,468000
2013-01,4 ROOM,469000
2013-01,4 ROOM,470000
2013-01,5 ROOM,472000
2013-01,5 ROOM,473000
2013-01,5 ROOM,475000
2013-01,5 ROOM,478000
2013-01,4 ROOM,479000
2013-01,5 ROOM,480000
2013-01,5 ROOM,483000
2013-01,5 ROOM,485000
2013-01,5 ROOM,486500
2013-01,5 ROOM,487000
2013-01,5 ROOM,490000
2013-01,5 ROOM,492000
2013-01,5 ROOM,493000
2013-01,5 ROOM,493888
2013-01,5 ROOM,499500
2013-01,5 ROOM,500000
2013-01,5 ROOM,500000
2013-01,5 ROOM,510000
2013-01,5 ROOM,512000
2013-01,5 ROOM,514000
2013-01,4 ROOM,522888
2013-01,5 ROOM,523000
2013-01,5 ROOM,530000
2013-01,EXECUTIVE,549000
2013-01,4 ROOM,550000
2013-01,EXECUTIVE,550000
2013-01,5 ROOM,560000
2013-01,EXECUTIVE,565000
2013-01,5 ROOM,568000
2013-01,4 ROOM,574000
2013-01,EXECUTIVE,577000
2013-01,EXECUTIVE,600000
2013-01,5 ROOM,608000
2013-01,EXECUTIVE,610000
2013-01,EXECUTIVE,615000
2013-01,EXECUTIVE,620000
2013-01,EXECUTIVE,620000
2013-01,EXECUTIVE,635000
2013-01,EXECUTIVE,645000
2013-01,EXECUTIVE,680000
2013-01,3 ROOM,325000
2013-01,3 ROOM,325000
2013-01,3 ROOM,354000
2013-01,3 ROOM,356000
2013-01,3 ROOM,360000
2013-01,3 ROOM,362000
2013-01,3 ROOM,368000
2013-01,3 ROOM,380000
2013-01,3 ROOM,398000
2013-01,3 ROOM,400000
2013-01,3 ROOM,400000
2013-01,3 ROOM,410000
2013-01,3 ROOM,430000
2013-01,4 ROOM,447000
2013-01,3 ROOM,470000
2013-01,4 ROOM,470000
2013-01,3 ROOM,473000
2013-01,4 ROOM,485000
2013-01,3 ROOM,495000
2013-01,4 ROOM,530000
2013-01,5 ROOM,603000
2013-01,5 ROOM,692888
2013-01,5 ROOM,722500
2013-01,5 ROOM,723000
2013-01,5 ROOM,735000
2013-01,4 ROOM,750000
2013-01,5 ROOM,865000
2013-01,EXECUTIVE,875000
2013-01,2 ROOM,248000
2013-01,2 ROOM,255000
2013-01,3 ROOM,275000
2013-01,3 ROOM,294000
2013-01,3 ROOM,297000
2013-01,3 ROOM,303000
2013-01,3 ROOM,303888
2013-01,3 ROOM,312000
2013-01,3 ROOM,315000
2013-01,3 ROOM,319000
2013-01,3 ROOM,330000
2013-01,3 ROOM,330000
2013-01,3 ROOM,330000
2013-01,3 ROOM,334000
2013-01,3 ROOM,335000
2013-01,3 ROOM,338000
2013-01,3 ROOM,350000
2013-01,3 ROOM,350000
2013-01,3 ROOM,363000
2013-01,3 ROOM,365000
2013-01,3 ROOM,365000
